"","tmean_percent_normal","max_depth_m","Predicted"
"2347",1.65945274285714,39.5387755102041,1.67281340153267
"2348",1.67693912857143,39.5387755102041,1.67281340153267
"2349",1.69442551428571,39.5387755102041,1.67281340153267
"2350",1.7119119,39.5387755102041,1.67281340153267
"2351",0.855079,40.3591836734694,1.52809234805063
"2352",0.872565385714286,40.3591836734694,1.52809234805063
"2353",0.890051771428572,40.3591836734694,1.52809234805063
"2354",0.907538157142857,40.3591836734694,1.52809234805063
"2355",0.925024542857143,40.3591836734694,1.52809234805063
"2356",0.942510928571429,40.3591836734694,1.52809234805063
"2357",0.959997314285714,40.3591836734694,1.52809234805063
"2358",0.9774837,40.3591836734694,1.52809234805063
"2359",0.994970085714286,40.3591836734694,1.58228241942188
"2360",1.01245647142857,40.3591836734694,1.59551135919501
"2361",1.02994285714286,40.3591836734694,1.59551135919501
"2362",1.04742924285714,40.3591836734694,1.59551135919501
"2363",1.06491562857143,40.3591836734694,1.59551135919501
"2364",1.08240201428571,40.3591836734694,1.59551135919501
"2365",1.0998884,40.3591836734694,1.59551135919501
"2366",1.11737478571429,40.3591836734694,1.59551135919501
"2367",1.13486117142857,40.3591836734694,1.61018942637807
"2368",1.15234755714286,40.3591836734694,1.72092983133111
"2369",1.16983394285714,40.3591836734694,1.84400881832989
"2370",1.18732032857143,40.3591836734694,1.84400881832989
"2371",1.20480671428571,40.3591836734694,1.94400927733938
"2372",1.2222931,40.3591836734694,1.94400927733938
"2373",1.23977948571429,40.3591836734694,1.94400927733938
"2374",1.25726587142857,40.3591836734694,1.94400927733938
"2375",1.27475225714286,40.3591836734694,1.94400927733938
"2376",1.29223864285714,40.3591836734694,1.94400927733938
"2377",1.30972502857143,40.3591836734694,1.94400927733938
"2378",1.32721141428571,40.3591836734694,1.94400927733938
"2379",1.3446978,40.3591836734694,1.94400927733938
"2380",1.36218418571429,40.3591836734694,1.94400927733938
"2381",1.37967057142857,40.3591836734694,1.94400927733938
"2382",1.39715695714286,40.3591836734694,1.94400927733938
"2383",1.41464334285714,40.3591836734694,1.99416732566339
"2384",1.43212972857143,40.3591836734694,1.96495480738514
"2385",1.44961611428571,40.3591836734694,1.93263288015366
"2386",1.4671025,40.3591836734694,1.78762673354132
"2387",1.48458888571429,40.3591836734694,1.82984451524647
"2388",1.50207527142857,40.3591836734694,1.82984451524647
"2389",1.51956165714286,40.3591836734694,1.75563392965111
"2390",1.53704804285714,40.3591836734694,1.67281340153267
"2391",1.55453442857143,40.3591836734694,1.67281340153267
"2392",1.57202081428571,40.3591836734694,1.67281340153267
"2393",1.5895072,40.3591836734694,1.67281340153267
"2394",1.60699358571429,40.3591836734694,1.67281340153267
"2395",1.62447997142857,40.3591836734694,1.67281340153267
"2396",1.64196635714286,40.3591836734694,1.67281340153267
"2397",1.65945274285714,40.3591836734694,1.67281340153267
"2398",1.67693912857143,40.3591836734694,1.67281340153267
"2399",1.69442551428571,40.3591836734694,1.67281340153267
"2400",1.7119119,40.3591836734694,1.67281340153267
"2401",0.855079,41.1795918367347,1.52809234805063
"2402",0.872565385714286,41.1795918367347,1.52809234805063
"2403",0.890051771428572,41.1795918367347,1.52809234805063
"2404",0.907538157142857,41.1795918367347,1.52809234805063
