"","ppt_week","elevation_m","Predicted"
"653",1.10371428571429,3136.36734693878,1.34101760566726
"654",1.65557142857143,3136.36734693878,1.22015777470862
"655",2.20742857142857,3136.36734693878,1.49669504131313
"656",2.75928571428571,3136.36734693878,1.48713846837048
"657",3.31114285714286,3136.36734693878,1.48713846837048
"658",3.863,3136.36734693878,1.45702454624587
"659",4.41485714285714,3136.36734693878,1.4984887651164
"660",4.96671428571429,3136.36734693878,1.41804415284421
"661",5.51857142857143,3136.36734693878,1.38803655061008
"662",6.07042857142857,3136.36734693878,1.27457215525394
"663",6.62228571428571,3136.36734693878,1.21803598397862
"664",7.17414285714286,3136.36734693878,1.21803598397862
"665",7.726,3136.36734693878,1.23857637960358
"666",8.27785714285714,3136.36734693878,1.23857637960358
"667",8.82971428571429,3136.36734693878,1.1844119105358
"668",9.38157142857143,3136.36734693878,1.1171073910618
"669",9.93342857142857,3136.36734693878,1.1171073910618
"670",10.4852857142857,3136.36734693878,1.13283485415917
"671",11.0371428571429,3136.36734693878,1.13283485415917
"672",11.589,3136.36734693878,1.13283485415917
"673",12.1408571428571,3136.36734693878,1.13283485415917
"674",12.6927142857143,3136.36734693878,1.13283485415917
"675",13.2445714285714,3136.36734693878,1.13283485415917
"676",13.7964285714286,3136.36734693878,1.13283485415917
"677",14.3482857142857,3136.36734693878,1.25261764681166
"678",14.9001428571429,3136.36734693878,1.32118638196715
"679",15.452,3136.36734693878,1.32118638196715
"680",16.0038571428571,3136.36734693878,1.32118638196715
"681",16.5557142857143,3136.36734693878,1.38635946085689
"682",17.1075714285714,3136.36734693878,1.38635946085689
"683",17.6594285714286,3136.36734693878,1.46192786718591
"684",18.2112857142857,3136.36734693878,1.50652966757029
"685",18.7631428571429,3136.36734693878,1.58682180471622
"686",19.315,3136.36734693878,1.58682180471622
"687",19.8668571428571,3136.36734693878,1.58682180471622
"688",20.4187142857143,3136.36734693878,1.58682180471622
"689",20.9705714285714,3136.36734693878,1.58682180471622
"690",21.5224285714286,3136.36734693878,1.58682180471622
"691",22.0742857142857,3136.36734693878,1.58682180471622
"692",22.6261428571429,3136.36734693878,1.58682180471622
"693",23.178,3136.36734693878,1.58682180471622
"694",23.7298571428571,3136.36734693878,1.58682180471622
"695",24.2817142857143,3136.36734693878,1.58682180471622
"696",24.8335714285714,3136.36734693878,1.58682180471622
"697",25.3854285714286,3136.36734693878,1.58682180471622
"698",25.9372857142857,3136.36734693878,1.58682180471622
"699",26.4891428571429,3136.36734693878,1.58682180471622
"700",27.041,3136.36734693878,1.58682180471622
"701",0,3147.85714285714,1.64999474257869
"702",0.551857142857143,3147.85714285714,1.39866261627098
"703",1.10371428571429,3147.85714285714,1.34101760566726
"704",1.65557142857143,3147.85714285714,1.22015777470862
"705",2.20742857142857,3147.85714285714,1.49669504131313
"706",2.75928571428571,3147.85714285714,1.48713846837048
"707",3.31114285714286,3147.85714285714,1.48713846837048
"708",3.863,3147.85714285714,1.45702454624587
"709",4.41485714285714,3147.85714285714,1.4984887651164
"710",4.96671428571429,3147.85714285714,1.41804415284421
"711",5.51857142857143,3147.85714285714,1.38803655061008
"712",6.07042857142857,3147.85714285714,1.27457215525394
"713",6.62228571428571,3147.85714285714,1.21803598397862
"714",7.17414285714286,3147.85714285714,1.21803598397862
"715",7.726,3147.85714285714,1.23857637960358
"716",8.27785714285714,3147.85714285714,1.23857637960358
"717",8.82971428571429,3147.85714285714,1.1844119105358
"718",9.38157142857143,3147.85714285714,1.1171073910618
"719",9.93342857142857,3147.85714285714,1.1171073910618
"720",10.4852857142857,3147.85714285714,1.13283485415917
"721",11.0371428571429,3147.85714285714,1.13283485415917
"722",11.589,3147.85714285714,1.13283485415917
"723",12.1408571428571,3147.85714285714,1.13283485415917
"724",12.6927142857143,3147.85714285714,1.13283485415917
"725",13.2445714285714,3147.85714285714,1.13283485415917
"726",13.7964285714286,3147.85714285714,1.13283485415917
"727",14.3482857142857,3147.85714285714,1.25261764681166
"728",14.9001428571429,3147.85714285714,1.32118638196715
"729",15.452,3147.85714285714,1.32118638196715
"730",16.0038571428571,3147.85714285714,1.32118638196715
"731",16.5557142857143,3147.85714285714,1.38635946085689
"732",17.1075714285714,3147.85714285714,1.38635946085689
"733",17.6594285714286,3147.85714285714,1.46192786718591
"734",18.2112857142857,3147.85714285714,1.50652966757029
"735",18.7631428571429,3147.85714285714,1.58682180471622
"736",19.315,3147.85714285714,1.58682180471622
"737",19.8668571428571,3147.85714285714,1.58682180471622
"738",20.4187142857143,3147.85714285714,1.58682180471622
"739",20.9705714285714,3147.85714285714,1.58682180471622
"740",21.5224285714286,3147.85714285714,1.58682180471622
"741",22.0742857142857,3147.85714285714,1.58682180471622
"742",22.6261428571429,3147.85714285714,1.58682180471622
"743",23.178,3147.85714285714,1.58682180471622
"744",23.7298571428571,3147.85714285714,1.58682180471622
"745",24.2817142857143,3147.85714285714,1.58682180471622
"746",24.8335714285714,3147.85714285714,1.58682180471622
"747",25.3854285714286,3147.85714285714,1.58682180471622
"748",25.9372857142857,3147.85714285714,1.58682180471622
"749",26.4891428571429,3147.85714285714,1.58682180471622
