"","tmean_day","lake_perc_area","Predicted"
"426",11.1297142857143,2.08163265306122,1.12301195900208
"427",11.3501428571429,2.08163265306122,1.15123817813694
"428",11.5705714285714,2.08163265306122,1.17132359501
"429",11.791,2.08163265306122,1.17132359501
"430",12.0114285714286,2.08163265306122,1.17132359501
"431",12.2318571428571,2.08163265306122,1.17132359501
"432",12.4522857142857,2.08163265306122,1.17132359501
"433",12.6727142857143,2.08163265306122,1.2135717064093
"434",12.8931428571429,2.08163265306122,1.2135717064093
"435",13.1135714285714,2.08163265306122,1.20274999805022
"436",13.334,2.08163265306122,1.10535594076137
"437",13.5544285714286,2.08163265306122,1.10535594076137
"438",13.7748571428571,2.08163265306122,1.10535594076137
"439",13.9952857142857,2.08163265306122,1.08122317944907
"440",14.2157142857143,2.08163265306122,1.08122317944907
"441",14.4361428571429,2.08163265306122,1.08122317944907
"442",14.6565714285714,2.08163265306122,1.08122317944907
"443",14.877,2.08163265306122,1.08122317944907
"444",15.0974285714286,2.08163265306122,1.08122317944907
"445",15.3178571428571,2.08163265306122,1.08122317944907
"446",15.5382857142857,2.08163265306122,1.08122317944907
"447",15.7587142857143,2.08163265306122,1.08122317944907
"448",15.9791428571429,2.08163265306122,1.08122317944907
"449",16.1995714285714,2.08163265306122,1.08122317944907
"450",16.42,2.08163265306122,1.08122317944907
"451",5.619,2.28183673469388,1.10677897730441
"452",5.83942857142857,2.28183673469388,1.10677897730441
"453",6.05985714285714,2.28183673469388,1.10677897730441
"454",6.28028571428571,2.28183673469388,1.10677897730441
"455",6.50071428571429,2.28183673469388,1.10677897730441
"456",6.72114285714286,2.28183673469388,1.10677897730441
"457",6.94157142857143,2.28183673469388,1.10677897730441
"458",7.162,2.28183673469388,1.10677897730441
"459",7.38242857142857,2.28183673469388,1.10677897730441
"460",7.60285714285714,2.28183673469388,1.10677897730441
"461",7.82328571428571,2.28183673469388,1.10677897730441
"462",8.04371428571429,2.28183673469388,1.10677897730441
"463",8.26414285714286,2.28183673469388,1.10677897730441
"464",8.48457142857143,2.28183673469388,1.10677897730441
"465",8.705,2.28183673469388,1.10677897730441
"466",8.92542857142857,2.28183673469388,1.10677897730441
"467",9.14585714285714,2.28183673469388,1.10677897730441
"468",9.36628571428571,2.28183673469388,1.10677897730441
"469",9.58671428571429,2.28183673469388,1.10677897730441
"470",9.80714285714286,2.28183673469388,1.13198927836772
"471",10.0275714285714,2.28183673469388,1.13198927836772
"472",10.248,2.28183673469388,1.13198927836772
"473",10.4684285714286,2.28183673469388,1.13198927836772
"474",10.6888571428571,2.28183673469388,1.13198927836772
"475",10.9092857142857,2.28183673469388,1.13198927836772
"476",11.1297142857143,2.28183673469388,1.16227345985321
"477",11.3501428571429,2.28183673469388,1.19049967898808
"478",11.5705714285714,2.28183673469388,1.19049967898808
"479",11.791,2.28183673469388,1.19049967898808
"480",12.0114285714286,2.28183673469388,1.19049967898808
"481",12.2318571428571,2.28183673469388,1.19049967898808
"482",12.4522857142857,2.28183673469388,1.19049967898808
"483",12.6727142857143,2.28183673469388,1.23274779038738
"484",12.8931428571429,2.28183673469388,1.23274779038738
"485",13.1135714285714,2.28183673469388,1.2219260820283
"486",13.334,2.28183673469388,1.12453202473946
"487",13.5544285714286,2.28183673469388,1.12453202473946
"488",13.7748571428571,2.28183673469388,1.12453202473946
"489",13.9952857142857,2.28183673469388,1.10039926342715
"490",14.2157142857143,2.28183673469388,1.10039926342715
"491",14.4361428571429,2.28183673469388,1.10039926342715
"492",14.6565714285714,2.28183673469388,1.10039926342715
"493",14.877,2.28183673469388,1.10039926342715
"494",15.0974285714286,2.28183673469388,1.10039926342715
"495",15.3178571428571,2.28183673469388,1.10039926342715
"496",15.5382857142857,2.28183673469388,1.10039926342715
"497",15.7587142857143,2.28183673469388,1.10039926342715
"498",15.9791428571429,2.28183673469388,1.10039926342715
"499",16.1995714285714,2.28183673469388,1.10039926342715
"500",16.42,2.28183673469388,1.10039926342715
"501",5.619,2.48204081632653,1.10677897730441
"502",5.83942857142857,2.48204081632653,1.10677897730441
"503",6.05985714285714,2.48204081632653,1.10677897730441
"504",6.28028571428571,2.48204081632653,1.10677897730441
"505",6.50071428571429,2.48204081632653,1.10677897730441
"506",6.72114285714286,2.48204081632653,1.10677897730441
"507",6.94157142857143,2.48204081632653,1.10677897730441
"508",7.162,2.48204081632653,1.10677897730441
"509",7.38242857142857,2.48204081632653,1.10677897730441
"510",7.60285714285714,2.48204081632653,1.10677897730441
"511",7.82328571428571,2.48204081632653,1.10677897730441
"512",8.04371428571429,2.48204081632653,1.10677897730441
"513",8.26414285714286,2.48204081632653,1.10677897730441
"514",8.48457142857143,2.48204081632653,1.10677897730441
"515",8.705,2.48204081632653,1.10677897730441
"516",8.92542857142857,2.48204081632653,1.10677897730441
"517",9.14585714285714,2.48204081632653,1.10677897730441
"518",9.36628571428571,2.48204081632653,1.10677897730441
"519",9.58671428571429,2.48204081632653,1.10677897730441
"520",9.80714285714286,2.48204081632653,1.13198927836772
"521",10.0275714285714,2.48204081632653,1.13198927836772
"522",10.248,2.48204081632653,1.13198927836772
"523",10.4684285714286,2.48204081632653,1.13198927836772
"524",10.6888571428571,2.48204081632653,1.13198927836772
"525",10.9092857142857,2.48204081632653,1.13198927836772
